host_id,listings,total_reviews,average_price,average_availability
16275624,2,24,84.5,14.0
16283468,2,125,97.5,130.0
16285179,2,8,102.5,21.0
16288928,2,136,390.0,355.5
16305093,2,0,350.0,43.5
16323240,2,31,50.5,0.0
16334409,2,0,73.0,108.5
16342788,2,2,82.0,203.0
2033003,2,19,132.5,145.5
207795404,2,22,146.0,85.5
209121939,2,35,55.0,93.0
209306758,2,21,61.0,333.5
209332627,2,5,75.0,58.0
15940253,2,4,95.0,0.0
15956611,2,6,76.5,63.5
16025677,2,1,111.0,0.0
16026189,2,15,160.0,34.5
16066343,2,405,58.5,42.0
16091224,2,16,95.0,20.5
16105313,2,1,2625.0,250.0
16145840,2,22,102.5,4.5
16152090,2,3,212.5,181.0
2051075,2,94,142.5,220.0
209758777,2,104,145.0,17.0
210339363,2,21,55.0,30.5
210779293,2,101,54.0,47.5
210800401,2,28,60.0,40.5
208565,2,101,148.0,18.0
209300,2,160,80.0,20.5
212262028,2,29,247.5,166.5
212526912,2,5,67.5,344.0
212689019,2,40,104.0,179.0
213014559,2,74,157.0,0.0
200243,2,25,56.5,291.0
15740819,2,43,150.0,7.5
15743237,2,16,64.0,0.0
15757322,2,66,220.5,153.0
15778416,2,0,142.5,0.0
15788530,2,3,60.0,0.0
15789646,2,77,125.0,328.5
15820210,2,61,55.0,36.5
15820708,2,16,205.0,183.5
15872352,2,37,37.0,64.5
15895218,2,3,98.0,0.0
15908653,2,270,140.0,309.5
214329835,2,3,69.0,211.5
15235299,2,78,57.5,0.0
15266695,2,127,81.5,226.0
15310048,2,14,41.5,177.0
15486514,2,7,65.0,0.0
15615036,2,26,46.5,0.0
15647614,2,56,125.0,60.5
15688520,2,50,595.0,63.5
15724675,2,25,77.5,0.0
15733420,2,202,152.5,318.5
211638781,2,62,82.5,47.5
211860521,2,10,100.0,171.5
211895243,2,27,101.0,63.5
211941129,2,21,62.5,23.5
212147885,2,23,150.0,166.0
212157854,2,33,40.0,70.0
15034908,2,88,228.0,103.5
15049077,2,16,55.0,150.0
15055897,2,4,100.0,0.0
15089968,2,100,252.5,243.0
15102235,2,88,132.5,70.0
15147054,2,42,76.0,174.0
15175378,2,126,147.5,75.0
15185649,2,134,115.5,121.5
2086035,2,11,162.5,133.5
2093557,2,7,90.0,13.0
2096690,2,47,200.0,119.5
213604995,2,94,80.0,314.0
213795822,2,60,46.0,315.0
214095681,2,64,69.5,14.0
214135354,2,141,72.5,296.0
214187963,2,2,217.5,141.0
215128544,2,5,48.5,167.0
215273760,2,51,65.0,163.0
215385823,2,15,300.0,202.0
187912,2,70,167.5,13.0
188896,2,153,136.5,214.0
191324,2,80,70.0,52.0
193488,2,14,135.0,254.5
14598000,2,0,129.5,306.0
14759766,2,133,218.5,155.0
14811787,2,14,118.0,342.0
14847501,2,0,205.0,0.0
14855509,2,33,110.0,212.0
14911623,2,2,150.0,87.5
14935858,2,104,77.5,13.5
14942276,2,244,222.0,234.5
15009272,2,225,46.5,240.0
14214034,2,109,88.5,270.5
14234166,2,54,64.5,70.5
2128778,2,113,57.5,57.0
2129777,2,31,116.0,90.0
14325632,2,30,260.0,166.5
14364462,2,12,96.0,17.0
14399467,2,95,220.0,0.0
14413778,2,1,553.5,181.5
14487073,2,93,200.0,261.5
14515065,2,79,128.0,197.5
14559352,2,65,122.5,28.0
14563616,2,5,232.0,126.0
14565422,2,162,462.5,265.5
14577537,2,78,110.0,55.5
195137,2,146,331.0,325.0
214863971,2,38,38.5,40.5
216437098,2,16,125.0,161.0
216519008,2,10,88.0,5.0
216586866,2,13,101.0,15.0
216917414,2,28,60.0,0.0
185394,2,5,87.5,0.0
185745,2,26,250.0,158.5
186084,2,23,205.0,155.5
13888249,2,18,172.5,79.0
13917921,2,39,58.5,315.5
13933851,2,13,45.0,0.0
13954138,2,0,48.5,15.5
14019268,2,238,107.5,314.0
14046692,2,6,47.5,0.0
14104350,2,53,102.5,347.0
14120985,2,34,109.5,22.0
14131713,2,3,85.0,171.0
217836856,2,82,187.5,232.5
217844544,2,99,80.0,132.0
179246,2,61,294.0,144.0
181376,2,376,102.5,326.0
13664245,2,46,41.5,316.5
13667779,2,36,50.0,312.5
13713605,2,81,115.0,204.0
13731605,2,144,241.0,238.0
13788158,2,132,237.5,126.0
13795760,2,0,105.0,0.0
13813923,2,35,55.0,293.0
13878635,2,21,120.0,213.0
2134232,2,37,97.5,0.0
2141311,2,0,217.5,0.0
215891351,2,30,51.5,58.0
216090534,2,76,147.5,249.5
13442714,2,23,146.5,42.5
13451939,2,260,133.5,205.5
13462855,2,68,172.5,140.5
13480762,2,23,40.0,24.0
13492085,2,9,150.0,0.0
13499885,2,7,90.0,0.0
13500337,2,2,60.0,271.5
13501341,2,163,71.0,85.0
13501779,2,14,85.0,0.0
13503154,2,45,152.5,271.5
13547493,2,55,179.5,108.5
2163625,2,0,92.5,0.0
217332035,2,2,38.0,362.0
217484432,2,9,115.0,304.0
217595343,2,4,65.0,117.0
217642173,2,3,203.0,111.0
218300937,2,3,129.5,134.0
218335154,2,3,250.0,360.0
218526982,2,11,142.5,3.0
218883687,2,15,87.5,364.5
218986739,2,0,79.0,312.5
219104513,2,8,46.0,129.0
219347424,2,7,150.0,262.5
176903,2,4,510.0,364.0
177846,2,74,130.0,10.0
13125944,2,3,69.0,0.0
13126043,2,30,117.0,50.0
13143585,2,1,152.5,0.0
13345581,2,30,74.5,0.0
13358864,2,6,62.0,0.0
13373889,2,41,139.5,84.5
13408910,2,12,61.5,0.0
173980,2,194,252.5,232.5
173997,2,19,42.5,0.0
220060177,2,14,72.5,363.5
12810839,2,33,90.0,0.0
12838834,2,10,85.0,0.0
12864943,2,2,95.0,0.0
12879538,2,124,105.0,341.0
12972780,2,39,90.0,182.0
13063145,2,317,168.0,302.5
13089912,2,17,239.5,143.0
2180581,2,22,92.0,0.0
13098292,2,4,55.0,0.0
182461,2,102,74.5,4.5
217996544,2,0,224.0,272.0
218116366,2,9,75.0,89.0
218300830,2,135,100.0,269.0
12515888,2,42,114.5,259.5
12528835,2,40,107.5,83.5
12531773,2,132,65.0,132.0
12549759,2,3,210.0,35.0
12556197,2,82,78.0,79.5
12586492,2,186,133.0,216.0
12618858,2,10,100.0,87.5
12680161,2,109,212.5,39.5
12715154,2,3,115.0,106.0
12738054,2,125,162.5,136.5
219499219,2,8,67.5,14.0
219548549,2,4,127.0,365.0
219717193,2,22,59.0,7.5
219848970,2,30,334.5,176.0
219930693,2,20,90.0,134.5
170510,2,557,135.0,7.0
12293403,2,56,117.5,98.5
12302104,2,250,72.5,244.5
12327430,2,272,108.5,137.0
12337318,2,66,135.0,90.5
2222500,2,27,80.0,118.0
12342828,2,178,84.0,9.5
12348871,2,87,132.5,10.5
12358203,2,48,85.0,5.5
12358955,2,298,92.5,290.0
12366541,2,459,124.0,192.5
12404709,2,57,200.0,12.5
12446529,2,57,49.5,170.0
12449641,2,3,115.0,0.0
12459436,2,26,84.0,173.0
2206506,2,110,137.0,323.5
2208374,2,11,85.0,142.0
220480440,2,36,50.0,95.0
220601248,2,47,70.5,6.5
220865756,2,0,87.0,26.0
168417,2,250,110.0,257.5
168525,2,284,69.0,56.5
221434490,2,45,47.0,248.0
2236212,2,11,145.0,134.0
12156706,2,5,207.5,0.0
12171344,2,13,135.0,14.5
12190039,2,20,105.0,17.0
12212944,2,9,41.0,14.0
12213641,2,81,74.5,14.5
12233355,2,5,140.0,0.0
12245536,2,8,39.5,0.0
12258594,2,18,70.0,103.5
12276549,2,0,262.5,4.0
11742675,2,31,100.0,18.0
11769840,2,50,60.0,29.0
11774630,2,400,255.0,33.5
11822196,2,86,74.0,0.0
11824700,2,16,157.5,0.0
11880311,2,9,94.0,0.0
11948817,2,102,150.0,297.0
11975404,2,23,61.0,0.0
11998560,2,81,114.0,72.0
12098551,2,5,157.5,0.0
12104046,2,73,117.5,157.0
12123995,2,74,230.0,222.5
12128527,2,38,182.5,153.0
12129877,2,219,115.0,279.5
12145783,2,140,147.0,226.5
220129825,2,78,155.0,214.0
221901576,2,16,335.0,99.0
221934669,2,65,234.5,0.0
222049462,2,56,57.5,87.5
222077787,2,18,92.0,10.5
156959,2,1,154.5,0.0
157795,2,15,43.5,0.0
158739,2,5,85.5,40.5
11540159,2,4,64.0,0.0
11554193,2,23,53.5,19.0
11555258,2,9,55.0,7.0
11571496,2,207,116.0,5.0
11638358,2,100,235.0,135.5
11670284,2,48,120.0,225.0
11672284,2,0,169.5,48.5
11713422,2,2,212.0,0.0
11725608,2,277,52.0,215.0
2267153,2,846,81.5,7.0
11272233,2,206,59.0,238.5
11274299,2,6,149.0,0.0
11297371,2,80,50.0,292.5
11306615,2,3,252.5,31.0
11307033,2,109,175.0,17.5
11308807,2,0,61.0,0.0
11309985,2,10,55.0,0.0
11313668,2,34,50.0,120.5
11365400,2,113,70.0,2.0
11370189,2,2,182.5,13.0
11457662,2,28,42.5,0.0
11501945,2,25,81.0,0.0
11523011,2,10,57.5,205.0
221574115,2,0,27.5,0.0
221595358,2,70,114.5,323.0
11018460,2,19,167.5,144.0
2267864,2,476,185.5,166.5
2268393,2,137,57.5,97.5
2270624,2,145,141.0,167.5
2272846,2,33,66.5,227.5
11039974,2,5,499.0,0.0
11068937,2,25,125.0,0.0
11070120,2,33,42.5,226.0
11091997,2,51,117.0,23.0
11099966,2,111,51.0,17.5
11107448,2,3,62.5,0.0
11123552,2,27,50.0,42.5
11127879,2,0,99.5,268.0
11160340,2,1,90.0,4.5
11206175,2,27,66.5,344.0
2264902,2,19,287.5,0.0
222430446,2,92,89.0,5.5
222480912,2,7,61.0,62.5
222559543,2,59,38.5,191.5
222755851,2,7,127.5,88.0
222779801,2,21,102.5,120.0
222886357,2,44,34.0,0.0
149430,2,114,120.0,305.0
10846328,2,13,120.0,0.0
10860700,2,11,125.0,75.5
10873558,2,0,105.5,16.0
10909829,2,201,160.0,294.0
10910171,2,257,135.0,133.5
10966079,2,170,77.5,114.5
10972334,2,14,137.0,44.0
10992588,2,585,121.0,53.0
11010205,2,6,102.0,182.5
10630723,2,353,177.0,248.5
10653881,2,13,110.0,0.0
2300134,2,287,82.5,23.0
10664416,2,36,182.5,157.5
10672341,2,6,147.5,0.0
10674441,2,5,125.0,241.0
10676792,2,9,85.0,0.0
10679309,2,9,140.0,4.0
10698270,2,223,95.0,225.5
10775192,2,0,57.5,44.0
10795846,2,218,79.0,0.0
10828579,2,12,120.0,0.0
2276842,2,24,66.0,44.0
2282450,2,132,241.0,149.5
222288328,2,40,66.0,327.5
222424429,2,34,46.0,55.5
223191465,2,45,160.0,102.0
223574944,2,4,37.0,339.5
224204301,2,78,60.0,314.5
143460,2,11,55.0,4.0
147513,2,131,237.5,33.5
148108,2,41,566.5,213.0
224315550,2,66,90.0,67.0
2305978,2,214,180.0,107.5
10549144,2,60,162.0,62.5
10556524,2,2,119.0,0.0
10558652,2,43,235.0,71.0
10575680,2,12,84.0,0.0
10577784,2,108,103.0,155.5
10580223,2,3,70.5,138.5
10590692,2,212,424.5,145.5
10606156,2,0,125.0,88.5
10371008,2,11,105.0,273.0
10373779,2,7,55.0,0.0
10387304,2,38,212.5,249.0
2312420,2,35,162.5,220.5
10402380,2,275,55.0,64.0
10414799,2,21,75.0,57.0
10415735,2,3,225.0,355.5
10437339,2,18,235.0,99.0
10440477,2,3,65.0,0.0
10456845,2,4,82.5,0.0
10525320,2,110,82.5,223.5
10528287,2,415,187.0,216.0
10545382,2,141,133.5,82.5
2300366,2,2,97.5,6.0
153675,2,110,115.0,92.5
223032162,2,24,119.5,1.5
224513581,2,2,28.0,250.0
224614531,2,4,200.0,50.0
224637257,2,20,75.0,161.0
224655849,2,2,115.0,0.0
224850313,2,15,69.0,181.5
225025900,2,8,70.0,360.5
225261197,2,110,95.0,254.5
225291555,2,7,80.0,154.0
2329581,2,15,132.5,0.0
10297692,2,100,400.0,283.5
10304755,2,150,115.0,2.0
10307134,2,68,192.5,86.5
10312167,2,129,237.5,303.0
10352213,2,26,50.0,0.0
10353278,2,116,288.0,49.0
10364678,2,94,47.5,188.0
226503876,2,27,67.5,235.0
226664611,2,55,72.0,305.0
2339049,2,311,75.0,128.0
10129919,2,385,77.5,253.0
10162529,2,93,282.0,357.0
10191995,2,142,90.0,113.5
10193030,2,3,82.5,133.0
10220753,2,45,95.5,29.5
10231747,2,239,162.5,312.0
10243387,2,45,110.5,299.0
10257350,2,16,52.5,48.0
10262649,2,65,127.5,0.0
10273704,2,151,150.0,21.0
2326551,2,48,110.0,99.0
224340103,2,5,77.5,75.5
224489730,2,2,139.5,33.5
227872371,2,128,82.0,276.5
228571016,2,3,242.5,89.0
228608906,2,9,65.0,362.0
130023,2,68,140.0,262.5
2347382,2,292,70.0,321.5
9880191,2,7,187.5,4.0
9947836,2,87,57.5,14.5
9989761,2,362,63.0,162.5
9991075,2,27,152.5,0.0
10014644,2,115,80.0,150.0
10055751,2,14,95.0,0.0
10109608,2,18,110.5,0.0
10120673,2,7,200.0,182.0
2332618,2,229,124.0,274.0
225513415,2,43,70.0,21.0
226414996,2,1,90.0,20.0
9646150,2,247,57.5,43.0
9647066,2,100,52.0,338.0
9671470,2,135,137.0,3.0
9725785,2,259,83.5,126.0
9743617,2,215,126.5,269.5
9745149,2,15,62.5,309.5
9804931,2,5,135.0,2.5
9835167,2,7,92.5,0.0
9843389,2,3,87.5,143.5
9848712,2,175,85.0,234.0
137974,2,351,120.0,166.5
226715173,2,3,132.0,365.0
226927431,2,30,120.0,41.0
227165735,2,0,169.0,91.5
227520154,2,13,67.5,280.0
227818501,2,17,130.0,227.5
9372363,2,16,65.0,180.5
9372538,2,167,159.0,83.5
9420910,2,12,140.0,152.0
9427289,2,164,132.5,126.0
9484908,2,13,47.0,71.0
9503685,2,5,122.5,0.0
9509269,2,175,61.0,299.5
9510645,2,332,160.5,258.0
9522475,2,119,455.0,332.0
9524360,2,303,171.5,247.0
9630772,2,10,134.5,6.0
9630989,2,133,55.0,1.5
9632747,2,230,136.0,361.5
9638204,2,4,102.5,63.0
2350326,2,5,105.0,15.5
2355573,2,82,62.0,174.0
229142922,2,1,190.0,89.0
229288524,2,6,128.0,187.5
229309933,2,9,54.5,227.5
229381517,2,0,250.0,166.5
229421782,2,8,39.0,73.5
229469300,2,5,57.5,4.5
229554591,2,2,49.0,0.0
229637274,2,21,36.0,67.5
229739739,2,0,85.0,176.0
128447,2,3,210.0,18.5
2373229,2,160,33.5,9.0
9306976,2,60,64.5,105.0
9328763,2,0,138.0,0.0
9339714,2,156,157.5,135.0
9346894,2,194,107.0,361.0
9361557,2,164,57.5,0.0
2385790,2,5,74.5,0.0
9215509,2,10,207.5,266.5
9217610,2,50,175.0,45.5
9226879,2,7,105.0,228.0
9229108,2,16,188.0,70.0
9234456,2,173,80.0,0.0
9235481,2,3,45.0,0.0
9263105,2,2,47.5,40.5
9265204,2,8,155.0,193.5
9268805,2,51,77.5,180.5
9271872,2,179,90.0,92.5
9288052,2,17,55.0,0.0
9295237,2,2,1065.0,0.0
2370813,2,57,124.5,251.5
2373120,2,11,82.5,329.5
229104353,2,0,80.5,325.5
230192818,2,29,140.0,47.5
230230484,2,3,90.0,182.5
230527676,2,5,120.0,365.0
230698955,2,1,37.0,0.0
231212364,2,16,118.0,132.5
9040879,2,20,487.5,352.0
9051298,2,31,87.5,0.0
9053876,2,77,162.5,184.5
9072771,2,19,94.5,255.5
9123131,2,45,74.5,0.0
9132087,2,22,133.5,0.0
9148721,2,11,60.0,0.0
9166253,2,1,62.5,0.0
9208421,2,136,90.0,14.5
9209691,2,142,230.0,272.5
2377104,2,595,225.0,202.0
114574,2,10,97.0,34.0
8904815,2,49,61.0,284.5
8925493,2,3,60.0,227.0
8925763,2,229,110.0,322.5
8934751,2,25,200.0,143.0
8977158,2,245,187.0,218.0
8993896,2,10,129.0,11.0
8997485,2,66,64.5,224.5
8998154,2,135,94.0,32.0
9010955,2,74,137.5,28.0
9030453,2,34,69.0,218.5
2388537,2,39,102.5,2.5
2389885,2,114,130.0,23.0
2400932,2,131,117.0,220.5
230049837,2,11,94.0,11.0
230108889,2,8,44.5,55.5
8697041,2,4,75.0,0.0
8732694,2,449,130.0,129.5
8783166,2,16,110.0,364.5
8816087,2,0,153.0,0.0
8833885,2,92,142.5,50.5
8834412,2,2,100.0,285.5
8857758,2,28,99.0,151.5
8859112,2,37,144.5,302.0
8873293,2,22,65.0,87.5
8893700,2,8,217.0,60.0
2407024,2,14,237.5,125.0
119588,2,161,280.0,236.5
231272145,2,1,80.0,0.0
231959634,2,56,50.0,26.5
232622663,2,12,39.0,0.0
232778333,2,9,27.0,209.5
8457214,2,4,87.5,0.0
8481125,2,31,120.0,225.5
8503180,2,24,1500.0,268.0
8551260,2,42,125.5,0.0
8552126,2,206,61.5,11.5
8569221,2,90,99.5,201.0
8593113,2,32,65.5,199.5
8594019,2,6,50.0,0.0
8595112,2,15,145.0,0.0
8616291,2,232,69.0,55.0
8630543,2,33,115.0,185.5
8636732,2,1,50.5,0.0
8663057,2,94,145.0,130.0
2417692,2,18,85.0,155.5
2422554,2,51,84.5,20.0
2423067,2,71,127.5,0.0
8253604,2,350,88.5,163.5
8255336,2,17,83.5,34.5
8265050,2,399,99.0,97.5
8288491,2,4,67.5,46.0
8292927,2,181,135.0,65.0
2431149,2,20,59.0,0.0
8308648,2,7,67.5,0.0
8312378,2,187,204.0,256.0
8314981,2,21,350.0,0.0
8366233,2,63,54.5,29.0
8381084,2,57,135.0,60.0
8435480,2,156,165.0,54.0
8441265,2,4,122.5,0.0
8452695,2,47,52.0,303.5
8455776,2,146,107.5,133.5
8456000,2,28,175.0,134.5
233485864,2,56,40.0,324.0
233732841,2,25,92.5,79.5
233755743,2,10,60.0,235.5
234090781,2,5,45.0,72.0
234111066,2,1,107.5,0.0
234338206,2,13,140.0,0.0
234396332,2,37,99.0,142.0
234483148,2,42,86.0,181.0
235115405,2,21,67.5,8.5
8136206,2,139,54.0,296.5
8182126,2,3,142.0,0.0
8200820,2,25,47.5,96.5
8207362,2,22,72.5,68.0
8232441,2,16,65.0,7.0
8237570,2,28,287.5,364.0
8245652,2,12,90.0,0.0
7958923,2,356,195.0,175.0
7989399,2,16,57.5,139.5
8000315,2,514,100.0,260.0
8013034,2,33,79.0,300.0
8013847,2,62,130.0,257.5
8071107,2,99,134.5,20.0
8072802,2,355,149.0,159.0
8111912,2,96,595.0,357.0
8112314,2,125,107.0,317.0
8113165,2,5,90.0,120.0
8113248,2,0,400.0,0.0
8119817,2,1,97.5,72.0
2446219,2,515,73.5,269.5
233227636,2,17,40.0,94.0
233422217,2,1,89.0,328.0
233423542,2,0,67.5,0.0
236187116,2,0,70.0,18.5
236432765,2,17,125.0,330.0
236530772,2,1,70.0,16.5
236572440,2,0,340.0,331.0
236668588,2,13,112.5,110.5
237421509,2,5,50.0,0.0
237668552,2,15,142.5,66.5
237729032,2,1,50.0,352.5
7848317,2,8,110.0,0.0
7848968,2,380,78.0,3.0
7849107,2,1,62.5,0.5
7853594,2,31,298.0,7.0
7853731,2,3,127.5,109.0
7860852,2,10,150.0,0.0
7918430,2,38,256.0,292.0
7943066,2,14,92.5,64.0
7714918,2,195,44.5,51.5
7718759,2,45,51.0,13.0
7727013,2,63,213.0,150.0
7737249,2,124,287.5,317.5
7772526,2,29,140.0,234.5
7784911,2,10,172.5,94.0
7799229,2,42,124.0,135.5
7801481,2,12,94.5,165.5
7824337,2,40,117.5,80.5
7832790,2,9,90.0,69.5
2462590,2,53,262.5,217.5
2464187,2,17,45.0,0.0
2466294,2,11,125.0,361.0
2468616,2,10,95.0,189.5
235305665,2,8,67.0,64.5
235548617,2,54,55.0,17.5
238733096,2,7,137.5,252.5
239519185,2,59,95.0,195.5
240207968,2,0,128.0,182.5
240239465,2,11,35.0,157.0
241258373,2,2,149.0,96.5
7573341,2,350,210.0,296.5
7580102,2,9,194.5,85.0
7610841,2,112,245.0,280.0
7615002,2,47,100.0,3.0
7633037,2,1,125.0,36.5
7650414,2,60,274.5,39.0
7658248,2,154,85.0,0.0
7665324,2,69,123.0,156.0
7691518,2,275,83.5,241.0
7706697,2,30,137.5,168.5
7714461,2,22,65.0,156.0
7389707,2,14,120.0,0.0
2487882,2,1,135.0,0.0
7427325,2,21,290.0,0.0
7441368,2,27,175.0,201.5
7451917,2,7,90.0,265.0
7455706,2,102,85.0,7.5
7460434,2,115,120.0,131.0
7465567,2,4,265.0,1.5
7475363,2,138,130.5,273.0
7475578,2,29,77.5,101.0
7499240,2,79,100.0,314.0
7539044,2,75,275.0,185.5
7544635,2,0,152.5,88.5
7556128,2,14,195.0,22.5
7558452,2,619,260.0,242.5
102525,2,41,67.5,327.5
241676154,2,1,29.5,234.5
241694782,2,7,150.0,68.0
241870258,2,12,77.5,0.5
241945355,2,5,167.5,364.0
241963980,2,26,66.0,228.5
92788,2,228,219.0,285.0
93790,2,249,319.5,137.5
7225691,2,225,232.5,334.0
7230698,2,23,96.0,63.0
7252221,2,11,52.5,10.5
7252535,2,293,85.0,115.5
7305006,2,20,59.5,99.0
7324189,2,9,225.0,112.5
7335887,2,41,125.0,93.5
7377615,2,1,80.0,0.0
7379093,2,187,414.5,155.0
2514859,2,4,65.0,0.0
7130003,2,29,209.5,220.5
7130382,2,10,50.0,215.5
7139819,2,5,214.5,0.0
7141050,2,22,66.0,24.5
7147060,2,16,97.5,90.0
7181263,2,201,93.0,96.5
7182180,2,11,82.0,322.5
7186760,2,2,92.5,27.0
7195403,2,99,117.0,19.0
7202402,2,108,297.5,329.0
7203997,2,166,574.5,308.5
7217937,2,23,47.5,153.5
94669,2,79,53.0,16.0
241454071,2,5,35.0,43.0
241565326,2,27,47.0,206.0
243875619,2,42,48.0,249.5
87773,2,301,125.0,224.0
87988,2,2,125.0,8.0
2522815,2,4,142.5,162.5
6955481,2,6,175.0,0.0
6961443,2,3,70.0,0.0
6971106,2,4,86.0,0.0
6984488,2,50,150.0,312.5
7021059,2,0,104.5,0.0
7039396,2,221,79.0,256.5
7050126,2,22,900.0,45.0
7051379,2,114,83.5,95.5
7073209,2,62,145.0,311.0
7076239,2,193,325.0,224.0
7097558,2,464,62.5,11.5
7112116,2,141,284.0,345.5
6776157,2,107,100.0,349.0
6778614,2,19,76.0,0.0
6786361,2,26,65.0,306.0
6787261,2,58,127.5,0.0
6790229,2,3,132.5,284.0
6841194,2,462,162.0,240.0
6842719,2,10,135.0,209.5
6897051,2,7,229.5,181.0
6897064,2,1,68.5,0.0
6900478,2,9,90.0,68.5
6933112,2,0,116.0,0.0
2518984,2,87,150.0,183.5
2520125,2,280,70.5,40.5
243026919,2,30,82.0,46.5
243489304,2,31,94.0,178.5
243660343,2,1,129.5,217.0
244544373,2,1,100.0,365.0
244804004,2,13,94.0,12.0
245002893,2,5,56.0,179.0
245013643,2,0,207.5,339.0
83257,2,110,114.0,348.0
6642777,2,746,105.0,64.0
6677425,2,134,45.0,57.5
6697886,2,1,64.0,0.0
6701890,2,1,222.5,38.0
6706914,2,2,51.5,0.0
6726364,2,8,240.0,0.0
6752799,2,1,47.5,109.0
6754169,2,40,225.0,0.0
6757221,2,4,90.0,127.0
6762247,2,14,97.5,0.0
6762657,2,66,51.0,356.0
2558779,2,92,55.0,312.5
6524294,2,5,425.0,354.0
6542295,2,77,105.0,20.0
6555513,2,1,262.0,0.0
6570630,2,0,50.0,41.5
6571805,2,82,89.5,336.0
6584607,2,51,94.0,10.0
6586128,2,37,65.5,111.5
6600505,2,24,80.0,126.5
6600911,2,12,35.0,70.0
6602545,2,1,105.0,19.5
6630815,2,410,52.0,25.5
6632440,2,11,80.0,348.5
244438661,2,4,162.5,0.0
244453286,2,26,147.5,78.5
244536777,2,0,225.0,202.5
6375533,2,343,132.0,85.0
6386894,2,17,97.5,9.0
6387355,2,61,81.5,299.0
6394738,2,18,120.0,0.0
6410979,2,6,109.0,0.0
6441887,2,10,77.5,0.0
6447195,2,36,111.0,2.5
6465286,2,135,140.0,37.0
6465781,2,1,340.0,32.5
6471461,2,499,57.5,342.5
6472334,2,23,104.0,0.0
6480134,2,19,65.0,131.5
6484652,2,28,93.5,0.5
6502531,2,15,92.0,44.0
6503950,2,18,45.0,155.5
6513281,2,56,499.5,166.0
245886857,2,0,80.0,364.5
246222122,2,9,209.0,288.5
246290852,2,8,115.0,253.5
246331794,2,34,310.0,241.5
246680134,2,17,91.0,37.0
247104282,2,4,150.0,222.0
78251,2,0,125.0,187.5
2581995,2,39,43.5,8.5
6228539,2,16,87.5,328.0
6263244,2,37,73.0,352.5
6270968,2,13,51.0,210.0
6280254,2,300,154.0,231.5
6309691,2,286,144.0,80.0
6312248,2,79,157.5,40.0
6319915,2,247,74.5,21.0
6346333,2,29,230.0,0.0
248122395,2,4,425.0,356.0
248314431,2,27,75.0,66.5
248421148,2,4,80.0,286.0
248555214,2,17,80.0,10.5
249291429,2,4,45.0,135.0
5977578,2,3,185.0,99.0
6032480,2,238,60.0,59.0
6048765,2,7,76.5,87.5
6049738,2,13,85.5,0.0
6111084,2,46,109.5,30.0
6112537,2,7,90.0,0.0
6119933,2,25,149.5,5.5
6122006,2,103,85.0,0.0
6136511,2,32,89.0,261.0
6146050,2,0,91.0,0.0
245258532,2,18,40.0,20.0
5851210,2,460,122.5,48.5
5855145,2,174,97.5,344.5
5879729,2,17,78.5,26.5
5887081,2,197,105.0,236.5
5889721,2,12,51.0,217.5
5908577,2,365,202.5,159.0
5909599,2,32,142.5,47.5
5918341,2,102,144.0,41.0
5927702,2,40,190.5,180.0
5959653,2,240,100.0,278.5
2588427,2,81,225.0,80.0
2589436,2,15,60.0,0.0
5973406,2,30,85.0,278.5
247446830,2,29,68.5,41.5
247628698,2,9,130.0,154.5
247673988,2,34,52.0,163.5
5707158,2,25,59.5,0.0
5717334,2,6,132.5,0.0
5726293,2,22,105.0,17.0
5731898,2,36,145.0,0.0
5738733,2,399,72.0,209.5
5751765,2,93,141.0,161.5
5753744,2,3,86.0,0.0
5760970,2,34,175.0,364.0
5790236,2,48,260.0,153.5
5810195,2,59,40.5,295.0
5822377,2,17,119.0,0.0
5828830,2,25,50.0,0.0
5832321,2,61,125.0,133.5
2594243,2,3,200.0,94.0
2597159,2,78,207.5,15.5
2604437,2,42,180.0,56.5
251430918,2,21,93.0,65.5
251625546,2,15,65.0,321.5
66286,2,5,110.0,0.0
66329,2,129,169.5,87.0
67778,2,241,75.0,80.5
68428,2,53,63.5,336.0
2637408,2,237,127.0,119.5
5586949,2,245,280.0,8.5
5597411,2,0,124.5,72.5
5611600,2,5,93.5,0.0
5619749,2,2,50.0,298.0
5634395,2,174,56.0,0.0
5637331,2,2,129.0,0.0
5650180,2,32,45.0,194.5
5652395,2,14,95.0,364.0
5696628,2,37,118.0,29.0
5409243,2,7,100.0,2.0
5414067,2,423,165.0,239.0
2645592,2,124,140.0,358.5
5440087,2,4,299.0,87.0
5443000,2,50,204.5,1.0
5497326,2,2,290.0,39.5
5499953,2,12,175.0,365.0
5515591,2,288,173.5,79.5
5523186,2,9,750.0,271.5
5532810,2,141,60.0,140.5
5555793,2,6,102.5,0.0
2628658,2,2,120.0,22.5
2636827,2,8,215.0,0.0
249479517,2,13,45.0,194.5
249588074,2,1,77.0,234.5
251229393,2,5,139.0,196.5
5243122,2,287,127.5,235.5
5258749,2,18,210.0,36.5
2653648,2,103,130.0,112.0
2657430,2,23,110.0,0.0
5278391,2,11,62.5,10.0
5281237,2,49,79.5,194.0
5283853,2,79,150.0,14.0
5302735,2,166,136.5,139.5
5317082,2,72,100.0,55.0
5326571,2,3,132.5,200.0
5340329,2,0,95.0,0.0
5341236,2,38,47.5,0.0
5342802,2,8,47.5,2.5
5352610,2,53,67.0,124.5
5369117,2,253,79.5,337.0
